,avg_weekly_mileage,avg_pace_km,avg_training_days,avg_fatigue_index,avg_consistency_index,avg_recovery_ratio
63,0.3855168850759921,0.8111105383032411,0.19869265047758136,-0.21550121136923248,0.718367880745524,-0.6139435469272236
64,1.7612742535743202,-0.5769164802346983,2.1672843286123937,2.728489573490461,2.1147210974263366,-1.6624368764266801
65,-0.6397694875717884,0.49873195279710975,-1.3572632945226664,-0.542876432652999,0.46961463984663243,2.003740524385393
66,-1.2187715805748682,0.627332831186815,-0.4934180723981939,-0.5543609216614566,-1.8338857530466692,-0.05049468518775237
67,1.6153931937232449,-0.28237790819653524,1.8985981671372367,1.526487205420226,1.6603400935410337,-1.5322538673272006
68,-0.9508720825422522,0.9987874857431163,-0.6123907676608458,-0.5013297805093981,-0.8727515010475432,0.5609868630851863
69,-0.14471271824580167,-1.519839953278017,0.2657311778951453,0.18713382697522826,-0.10344638195335577,0.004164894972318324
70,3.1259225555983425,-0.6485360322110132,2.542176215758234,3.4378542750991388,2.177959921303969,-1.8444889140413472
71,-0.06404490246886707,-0.4859687460178526,-0.7722101603974815,-0.3720956203006563,0.5100709275246731,0.9465565497479246
72,1.0025394447091538,-0.08426600461180468,1.174951111215628,0.3667428809566167,0.5161650852258233,-1.322641137872954
73,-0.09038966697641401,0.5396446447492295,-0.46129905355579937,-0.4245813518202936,0.46914347671535994,0.1578186573084963
74,0.20008310180551842,1.179070452684224,-0.15452109613108833,-0.26157505013610455,0.5076403453922712,0.07746713443727118
75,-0.030599794185177977,-0.6644686635013823,-0.08861532416912096,-0.2779084166015908,0.33012818051036114,-0.1547583744575157
76,-0.0072076011351037686,3.2188048642344227,-0.5581259452112685,-0.4176872273762399,0.6029233112188793,0.4088227011092578
77,-0.11550112386925579,1.230325215352499,0.11644125418893084,-0.23646408354074558,0.000533489007146132,-0.2715362511351207
79,-0.5140132421917405,-0.2948295628093888,-0.629430335268796,-0.4768982368182663,-0.5318952827684609,0.4623598503527393
80,-1.3325044627445717,1.334661557289376,-0.9816438151649961,-0.5788903208961507,-1.6964997565256419,1.1250435947218256
81,0.6653346680881884,1.4830640802741566,1.1034402562755983,0.32421953785680413,0.517848410923057,-1.1776897850413344
82,-0.17829438832461109,0.3915552444853994,-0.3894755617708562,-0.37764445743192127,-0.23701501900838287,0.2664770721145775
83,-0.9597999197029197,0.8619191639874466,-0.33677231694572723,-0.44532712111127687,-1.1396740920789705,0.2633953626208778
84,0.3791161436844498,-0.38151331141569117,0.31143011400261406,-0.08093649427853214,0.6184036098990985,-0.4944804235310166
85,-1.318414172415015,0.664725090556805,-0.9648496069996766,-0.5815037155933431,-1.5143426750270914,0.9885737273549575
86,0.46520652453338,0.6046717704389096,-0.269512937835563,-0.3712100188898634,0.3389703527585923,-0.26779352204545626
87,0.2543516453944992,1.9667016857677555,0.6083725402515828,0.35976745164539353,0.40303459860915475,-0.5562578359969442
88,0.3359452859008022,2.9973598583971865,0.3052267444357255,-0.15349162446484116,0.6780452087894885,-0.511963428543025
89,-0.5410751713692069,0.07171267630630543,-0.3978887403025741,-0.43728280952520615,-0.9075111184303616,0.06956135534876873
90,-1.5238204594610443,1.3714008252760794,-1.5209913137121005,-0.6120598988294176,-2.2061885895644124,2.220287271470831
91,0.3957397115126582,1.3774547035777915,0.6992469885287255,0.15278747124214712,0.7781396669968792,-0.7297650591782622
92,-1.3929261693049875,0.11951622701868235,-0.5025149351544083,-0.5475344946410111,-1.6273774993791594,0.461034652761128
93,2.080068929515773,-2.17143028286644,3.16684774121175,4.317481047220101,1.2796084479007754,-1.7119899933667293
94,-0.031491434660805055,0.17042913735906934,-0.5894630097018855,-0.24002958572910638,0.06653930500518469,0.4892168471031884
95,-0.90584004591469,0.9873715633028636,-0.7845390849800221,-0.5391025749952801,-0.9342948099644736,0.5375559790260549
96,-1.4058404717206043,2.3956977071923653,-0.9186161398151497,-0.5726664700830734,-1.8854453932367592,1.1277238917994223
97,0.5860937318741865,0.3251234063223909,-0.02222976942120873,-0.23667428490331344,0.9253573368668833,-0.46390808899275715
98,-1.3095922264674438,-1.0432227041978406,-1.2108353618917103,-0.5888053638430993,-1.3410059548111533,1.5647798340150674
99,-1.7743398128336587,0.37797804330102164,-1.8124631720493347,-0.6306432381611596,-2.818721270403044,3.0724469401633234
100,1.8538684918465536,-1.4352186052649147,2.9575858942004025,2.6747065066853195,0.7591027377793004,-2.118235525289959
101,-0.19218370419705302,-1.3518187968924122,0.019403565523631424,-0.2922767420881891,-0.5217780389704776,-0.4595095249791737
102,-1.3180485504022539,0.3017482555217962,-1.498220074779504,-0.5932820320794386,-1.8035462844831405,2.374889155808271
103,-0.7535049090743747,-0.7603480592911828,-0.5897478921063456,-0.5131817661916673,-1.19440577793553,0.31945312579197904
104,-0.4948738339387332,-0.830685682112784,-0.3587603373673939,-0.44297266172814026,-0.22055557791769537,0.0681005048650239
105,0.7685446880484716,-0.24326396836036443,0.6428573794581488,-0.07984351945668243,-0.011885184357482582,-1.1378530525618071
106,-0.42252361224975277,-0.8925580783141959,-0.2443104839191857,-0.39982846648098974,-0.9148519347546853,0.014057517135676524
107,0.3341680404482659,0.0613004670267696,-0.3599617446687843,-0.20257622000668601,1.4074910267424952,0.13405161272818597
108,-0.5798627404411103,0.8566597848947688,-0.48933434143952154,-0.368942352884858,-0.1815452162402971,0.5136008238950328
109,-1.1008692930677624,1.8519477156743491,-0.7350582671242012,-0.5337571548116866,-1.5390378257481567,0.5136008238950328
110,-1.168004603035018,0.7561972008390887,-0.5805586083932464,-0.5394697357195479,-1.4783885491770516,0.22183931909412
111,-1.2711390436535768,-0.9478992841578607,-0.6951543817566035,-0.5427655691906103,-0.5544636215351442,1.0308144005875597
112,-0.3483704435988715,-0.9008227068314291,-0.49461177837072884,-0.43658617519858,0.27124569373831964,0.39214986256642326
113,-1.388092178959766,-0.4049751883045118,-0.5979970956441921,-0.5504743399975534,-1.5638727042141827,0.6579945455345941
114,0.4770490021799139,-0.991677265829315,0.726874987706873,0.19914737355091397,-0.3444649857289824,-0.9641522523693296
115,-1.3202499352804462,0.3076164982189767,-1.1420778978736958,-0.5858739165928174,-0.6242320861939986,1.548027977280086
